Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2025-02-12T05:00:00.000Z,89.2697961552,92.2985937742,87.0280880662,91.3421325684,22874700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-02-13T05:00:00.000Z,91.7207330632,95.7159573221,91.6808795612,95.307472229,16579900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-02-14T05:00:00.000Z,98.0473491451,100.3289034883,97.6388564034,99.1532516479,21284500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-02-18T05:00:00.000Z,102.2617534268,107.4824410017,101.6739313263,106.3964614868,29641900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-02-19T05:00:00.000Z,105.3702603975,106.7949909335,103.238147232,103.9754180908,17875900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-02-20T05:00:00.000Z,103.5968214611,104.4636105159,101.9628581138,102.7997665405,14488000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-02-21T05:00:00.000Z,103.2580759909,103.2780065457,97.3897818174,98.4757614136,18650800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-02-24T05:00:00.000Z,99.8506830015,100.3289099087,94.9288848395,95.0584106445,14883700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-02-25T05:00:00.000Z,95.1480691379,95.5764848318,92.4181685497,92.8764724731,18608200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-02-26T05:00:00.000Z,95.6462322105,99.3525249248,95.148074751,97.3499298096,21335200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-02-27T05:00:00.000Z,97.4794404176,99.5218888827,91.1528426961,91.481628418,22386300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-02-28T05:00:00.000Z,90.6646451174,94.1118933493,89.5388121508,93.2849502563,23359100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-03T05:00:00.000Z,95.4569284284,95.8454906325,89.0605885751,90.2063522339,20281800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-04T05:00:00.000Z,89.8676071503,93.2451142866,86.4801423372,90.8639221191,23611500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-05T05:00:00.000Z,91.810415717,94.6997303264,90.0967529444,93.9923400879,14010300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-06T05:00:00.000Z,90.5949033359,92.946206827,88.7019037318,88.9410171509,18708100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-07T05:00:00.000Z,89.9572652875,92.9960209033,89.1602103974,92.6174240112,19133900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-10T04:00:00.000Z,89.259846752,91.0332936295,85.4439665257,86.7591018677,21897900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-11T04:00:00.000Z,87.5760763139,90.7642807744,85.7528183249,88.7218399048,21962100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-12T04:00:00.000Z,92.1292282454,96.6325676733,91.9000725031,95.2875442505,23584700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-13T04:00:00.000Z,93.9026816945,97.7584231912,93.6536029632,94.5303573608,18824700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-14T04:00:00.000Z,98.3860958052,102.4012436127,98.3860958052,100.4185791016,24623600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-17T04:00:00.000Z,100.6875702555,104.0650767858,100.5879402967,102.7300186157,17095100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-18T04:00:00.000Z,101.5244831535,102.9292831174,99.9204156618,101.3451461792,18434100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-19T04:00:00.000Z,100.4484705458,103.2182248241,100.1196847958,101.6838989258,16633100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-20T04:00:00.000Z,101.2056647239,104.3042045288,100.9765089628,102.6204299927,29204400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-21T04:00:00.000Z,97.8381124862,98.1370099733,93.3546957869,94.3709411621,63239600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-24T04:00:00.000Z,95.7458628113,98.0573131342,94.9787036633,96.5827713013,35406600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-25T04:00:00.000Z,95.8255611897,96.0248211163,92.9063584174,93.8329315186,22191700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-26T04:00:00.000Z,95.6462306045,96.2838715337,90.634767863,91.7904891968,27107200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-27T04:00:00.000Z,90.7543168248,91.8701922029,89.2797750907,90.8240661621,15658700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-28T04:00:00.000Z,90.1366001411,90.555050528,87.2771739613,88.1140823364,17118000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-03-31T04:00:00.000Z,85.7946362608,86.8820297414,83.8991718444,86.682510376,21089500,0.115,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-01T04:00:00.000Z,88.3185984619,88.6777394287,86.0440440797,88.4981689453,15337100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-02T04:00:00.000Z,86.9219367761,89.715253612,86.4929632823,88.3884277344,14520400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-03T04:00:00.000Z,82.7219972472,83.1509707741,74.0327963765,74.1624832153,44839500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-04T04:00:00.000Z,70.4812922892,71.1696394225,63.7075056107,64.5654525757,50737700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-07T04:00:00.000Z,63.7873156643,72.2869711277,61.3930489317,68.206741333,50181800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-08T04:00:00.000Z,71.4290261467,72.7957574888,63.3683222099,65.3834991455,40822100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-09T04:00:00.000Z,66.0419198255,78.3724063357,63.5478933112,77.6840591431,63132600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-10T04:00:00.000Z,72.3268830009,72.875572744,67.3388221043,69.8827362061,44882300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-11T04:00:00.000Z,68.8751345029,70.002433341,66.6704128607,69.3839187622,30807800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-14T04:00:00.000Z,74.491688254,74.6014261859,69.80291477,70.850402832,32634700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-15T04:00:00.000Z,70.9501721192,72.6261606767,70.3815335521,70.8703613281,19132700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-16T04:00:00.000Z,67.7677930787,70.2817723265,67.00960572,69.1644515991,28475000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-17T04:00:00.000Z,70.2718026244,70.3117080239,66.8400143761,68.6357192993,20694100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-21T04:00:00.000Z,67.5981882694,67.8376130077,65.4932264333,66.580619812,19826100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-22T04:00:00.000Z,67.3787207159,70.2318918702,67.2789610303,70.0423431396,20351200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-23T04:00:00.000Z,73.5140313741,75.2199469961,72.3268706479,72.7558441162,26385500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-24T04:00:00.000Z,74.3919298753,77.4047149016,73.424244974,77.2351226807,23875600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-25T04:00:00.000Z,77.3648220582,80.1082553565,76.7163726654,79.5894927979,19746200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-28T04:00:00.000Z,78.5819036385,79.4199017803,76.7363227318,78.3724060059,16882400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-29T04:00:00.000Z,77.7538850741,78.0032880849,76.287394153,76.6964111328,17098000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-04-30T04:00:00.000Z,73.4442006918,76.9657699545,73.3244845077,76.766242981,19779300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-01T04:00:00.000Z,79.2103943532,79.6992221022,77.4545951014,77.5842819214,15349200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-02T04:00:00.000Z,79.3899749801,81.4749806745,78.9111178097,80.5272521973,18899700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-05T04:00:00.000Z,79.2203835293,80.9562265182,78.8612425507,80.2279663086,12513600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-06T04:00:00.000Z,78.8512655686,81.0260603689,78.3524594916,80.3177566528,13173800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-07T04:00:00.000Z,80.7966016434,82.6721172578,80.008487173,82.4227142334,14889700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-08T04:00:00.000Z,84.0488256825,86.0041446308,83.1609514563,84.9466781616,17580500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-09T04:00:00.000Z,85.3656598639,86.0639852303,84.477785779,85.6549682617,13017600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-12T04:00:00.000Z,92.588373149,93.975053308,91.7304261658,92.0696182251,27765300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-13T04:00:00.000Z,92.3290015402,97.1773968838,92.3290015402,96.6985397339,28009100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-14T04:00:00.000Z,96.0700475378,97.4168223402,94.094772246,95.0923843384,28044400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-15T04:00:00.000Z,93.7855125852,95.3816903708,91.9499024234,95.2220687866,24196100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-16T04:00:00.000Z,95.6709997413,97.9555323118,95.4714727591,97.7659835815,22609300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-19T04:00:00.000Z,95.4814542964,98.7835479505,95.4714760441,98.4144363403,14380100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-20T04:00:00.000Z,97.6861674465,98.3944710693,96.7384390693,97.865737915,12331300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-21T04:00:00.000Z,96.9279926328,98.5840247156,95.0325281725,95.6111373901,15764300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-22T04:00:00.000Z,95.1821705953,96.9878459939,94.1446531363,94.603553772,13245200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-23T04:00:00.000Z,92.0396913189,93.6159125983,90.7128654448,93.1470413208,16545000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-27T04:00:00.000Z,94.9527174938,96.4690844972,93.9650836718,96.149848938,17612600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-28T04:00:00.000Z,96.4690875877,96.9778718928,95.3717157935,95.9503326416,10500300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-29T04:00:00.000Z,98.3545820351,99.3920996247,95.8805080692,96.568862915,14628700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-05-30T04:00:00.000Z,95.8106649461,96.3793035265,91.9997871101,94.2344360352,23758200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-02T04:00:00.000Z,94.3541619394,99.0030307467,94.1745914423,97.94556427,16850300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-03T04:00:00.000Z,98.1251260548,102.6842130144,96.7284676027,102.0058364868,22757600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-04T04:00:00.000Z,102.1355232264,103.6618761203,101.4571466994,103.0034484863,14595900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-05T04:00:00.000Z,106.0461644699,108.7696411173,105.2779989255,106.0361862183,28833700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-06T04:00:00.000Z,107.8219088549,110.7848177695,107.7820034608,108.3007583618,20710100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-09T04:00:00.000Z,109.2485023565,112.2612875262,108.3207228062,110.6850585938,20159700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-10T04:00:00.000Z,111.2636786543,114.6455831361,110.9643995847,113.8674468994,22949400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-11T04:00:00.000Z,115.323956184,116.9799959082,114.4560385361,115.7529296875,21614100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-12T04:00:00.000Z,113.8375234086,116.2018669517,113.2489282804,115.9025802612,17076500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-13T04:00:00.000Z,113.5282470832,116.8203620712,113.388582014,115.3239440918,17453000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-16T04:00:00.000Z,117.5286741184,120.6711536234,117.0398463412,119.5538253784,21374100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-17T04:00:00.000Z,119.3144043778,123.215071301,119.0650013554,120.0526351929,20837700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-18T04:00:00.000Z,120.1723530705,122.6863398335,119.8930228993,121.5291061401,20180000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-20T04:00:00.000Z,122.47682789,123.8635156402,120.0925357022,123.3048477173,29290400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-23T04:00:00.000Z,123.3746821953,124.2126802873,119.5238990172,121.788482666,23399200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-24T04:00:00.000Z,124.8112440701,127.794109577,124.6616007405,127.6045608521,26420600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-25T04:00:00.000Z,126.3076577648,127.1955318488,125.3200240016,126.9461288452,39407000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-26T04:00:00.000Z,129.2206967652,129.5399399506,123.4944053241,125.6991271973,62678100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-27T04:00:00.000Z,124.8411717494,127.2354421998,123.095350656,124.4620819092,36888600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-06-30T04:00:00.000Z,124.6017421941,124.7813126613,121.559022504,122.9556808472,22799700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-01T04:00:00.000Z,122.0578387394,123.6939219721,118.7956505259,120.6013259888,24825800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-02T04:00:00.000Z,120.2122581698,122.7062884223,117.7780822078,121.4492950439,29303800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-03T04:00:00.000Z,122.0378912376,123.3347824138,121.5390851826,121.9979858398,13247900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-07T04:00:00.000Z,121.0044228597,121.3339465518,118.73771521,119.7462463379,19148400,0.115,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-08T04:00:00.000Z,122.2725763644,125.2682295962,121.7733008258,124.2397232056,26238200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-09T04:00:00.000Z,124.6391528662,125.9672277094,121.1042809199,122.0628890991,20464000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-10T04:00:00.000Z,124.0999283137,124.1698265853,121.843200716,122.9316253662,15378400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-11T04:00:00.000Z,121.953046988,124.629164326,121.0643370901,124.349571228,15820600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-14T04:00:00.000Z,120.2055806221,120.2654988695,116.8504482623,118.4381484985,32117700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-15T04:00:00.000Z,120.7647656865,121.214110609,118.9474030914,119.9359664917,24958900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-16T04:00:00.000Z,118.8575381411,118.9174487702,114.6436512119,116.2613067627,30614800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-17T04:00:00.000Z,113.7649212338,114.0345266648,110.7892357579,113.0958938599,34702400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-18T04:00:00.000Z,114.0744742359,114.633668026,113.115866105,114.2242584229,19349900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-21T04:00:00.000Z,113.4254198864,115.7520458618,112.5067546697,113.0659484863,22189800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-22T04:00:00.000Z,112.6964777125,112.836274257,107.9733276592,109.0617523193,27917600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-23T04:00:00.000Z,109.281441207,110.130208168,108.7222473779,109.6708755493,17810000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-24T04:00:00.000Z,110.8990802226,112.5666663118,110.0902562877,111.5681152344,20293100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-25T04:00:00.000Z,110.8291799774,111.338443151,108.6723136501,111.0987930298,16372300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-28T04:00:00.000Z,111.5581340342,111.8377271331,109.7008283134,111.0888137817,12932300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-29T04:00:00.000Z,111.8876564606,113.3754955018,110.5096510341,111.7977828979,16653300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-30T04:00:00.000Z,112.43685457,114.7235375486,112.2471350377,114.5737533569,16378800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-07-31T04:00:00.000Z,112.0274487892,112.1073270861,106.7850555871,108.9818649292,29224300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-01T04:00:00.000Z,105.3371594178,106.3456982195,103.2302158671,104.7280426025,24003300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-04T04:00:00.000Z,105.8663814468,107.7236870527,105.3071952836,107.6138458252,14780600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-05T04:00:00.000Z,109.1416429279,110.4796978021,106.6752203868,108.9019851685,17836000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-06T04:00:00.000Z,107.7436684949,108.8021302553,106.5953331713,108.6223907471,13021900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-07T04:00:00.000Z,113.9746239445,115.112971609,110.6294792244,111.7079162598,18986500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-08T04:00:00.000Z,112.0074781253,119.1571078538,111.5082025616,118.7177429199,28962200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-11T04:00:00.000Z,124.7889298181,127.0955803775,121.4737405338,123.5407409668,35065800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-12T04:00:00.000Z,124.5193193513,128.3637471881,122.8617284838,127.5649032593,25961200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-13T04:00:00.000Z,127.3951522826,128.4136786798,123.1712777405,124.0899429321,18438200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-14T04:00:00.000Z,123.0214838583,125.5578043889,121.2240965751,125.1084594727,12235900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-15T04:00:00.000Z,122.9915406487,123.2012354714,119.2669492063,120.6948776245,18986700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-18T04:00:00.000Z,121.1741700278,123.5007958341,120.4851749745,123.3709869385,12208800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-19T04:00:00.000Z,122.7618788451,124.0599907482,121.134235621,121.8731689453,11491200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-20T04:00:00.000Z,118.528015434,118.7377178743,113.2956096746,117.0401763916,25795000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-21T04:00:00.000Z,116.8304841322,117.5594298211,115.4424986481,115.6222381592,13174900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-22T04:00:00.000Z,117.4795432809,120.5251196904,116.3411955894,117.5094985962,17038300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-25T04:00:00.000Z,117.5094887211,117.9089106677,115.9317762223,116.2513122559,8674800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-26T04:00:00.000Z,115.9217900505,118.1885052455,115.6421969699,116.331199646,12584300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-27T04:00:00.000Z,116.68069397,118.557974905,116.2712919824,117.5793914795,15349300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-28T04:00:00.000Z,118.7077449401,122.392400717,118.5579683787,121.8232269287,17295500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-08-29T04:00:00.000Z,122.4223571727,122.5921090228,117.8889344928,118.837562561,16774000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-02T04:00:00.000Z,115.6921277996,118.3882126464,114.0844599644,118.3083343506,13771900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-03T04:00:00.000Z,119.187060992,119.2669469091,117.1300481451,118.5479888916,14101300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-04T04:00:00.000Z,118.6777948743,124.2297440848,118.348271188,124.0300292969,18589100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-05T04:00:00.000Z,127.5848744406,131.2196075601,125.4779385666,131.1796569824,28416000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-08T04:00:00.000Z,130.3608612665,132.0683752737,128.21396706,131.2695465088,19492600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-09T04:00:00.000Z,131.5690982979,137.8000631608,131.3693911088,135.0440673828,20705000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-10T04:00:00.000Z,139.8171402068,142.0339250409,138.1395663047,139.797164917,25791300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-11T04:00:00.000Z,147.5059606042,156.0335797676,147.3961193805,150.3518371582,52446400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-12T04:00:00.000Z,153.3275213469,158.0506636879,152.9880176365,157.0021820068,32288300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-15T04:00:00.000Z,156.732588395,160.1076807744,156.3231787845,157.5414123535,20101400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-16T04:00:00.000Z,157.7510950409,159.3288075726,156.9422711056,158.5898895264,16911600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-17T04:00:00.000Z,157.1819303356,160.3573154802,155.0350363556,159.7581939697,18843600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-18T04:00:00.000Z,162.7538488109,170.2030314631,162.3644144925,168.6452941895,28212800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-19T04:00:00.000Z,162.514207468,163.4628280587,159.1490948066,162.4942321777,37309900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-22T04:00:00.000Z,164.1418424615,167.0176594046,161.3558762281,164.3814849854,25851200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-23T04:00:00.000Z,165.4399462306,168.7451633162,164.9906012631,166.1688995361,43316500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-24T04:00:00.000Z,164.8408204,165.7594856002,158.0706450384,161.4757080078,57096400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-25T04:00:00.000Z,157.1619694254,158.7197068265,154.4259337102,156.6027832031,32209200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-26T04:00:00.000Z,158.290318342,158.6897326714,154.9551462207,157.0421295166,24045000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-29T04:00:00.000Z,159.7681781154,165.5597776194,159.738222801,163.6625213623,26506500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-09-30T04:00:00.000Z,163.8722199807,168.7052035993,163.7224434119,167.0775756836,20092500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-01T04:00:00.000Z,165.3600553919,182.1257203526,165.260194195,181.8860626221,41674800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-02T04:00:00.000Z,184.6920028245,185.9102210476,180.9474365104,183.4837493896,25122200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-03T04:00:00.000Z,185.0574708939,191.6920016927,184.7677011951,187.6753082275,29399300,0.115,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-06T04:00:00.000Z,194.8493866473,200.8344588448,189.2739804379,190.802734375,36392300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-07T04:00:00.000Z,194.6895388684,195.1391652251,183.0890995855,185.5370788574,27828200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-08T04:00:00.000Z,188.8343582327,196.7877940455,188.6445122723,196.3781280518,26833900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-09T04:00:00.000Z,192.8110726329,196.4580604229,189.3439292782,192.1716003418,19721500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-10T04:00:00.000Z,192.8010839116,193.2806843123,179.4620729382,181.4504394531,26990300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-13T04:00:00.000Z,190.6328714489,193.2407226379,187.835189538,192.6112518311,20928400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-14T04:00:00.000Z,186.8060363267,192.3015068172,186.0966143368,186.9059448242,15912400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-15T04:00:00.000Z,192.3214699364,192.7211496457,187.2656397726,191.7819213867,17793100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-16T04:00:00.000Z,199.7953143455,206.1700492408,195.0392250503,202.3631896973,42041300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-17T04:00:00.000Z,199.1158800624,203.2224958473,195.3889562042,202.2133331299,23283100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-20T04:00:00.000Z,209.4873354802,214.5731398863,205.3307578424,206.5997161865,23268400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
